,Name,price,ranking,rating,# of Images,# of videos,desc,desc words,keywords
77,100 OLD VINTAGE TOPPS BASEBALL CARDS ~ SEALED WAX PACKS LOT!,$12.89,n/a,4.1 out of 5,3.0,0.0,"This product will include various Topps packs including possible Bowman, Stadium Club, OPC packs all printed and produced by Topps Baseball Card Company and ranging from 86-91. These are sealed wax packs that are all 25 years old or more so please handle them with care. These packs are wax sealed not foil sealed so please note the cards or packs may look open but that is how Topps packaged cards in those years. These are sealed packs with some including gum that is 25 years old, please do not chew the gum and note these packs are 25 years so they may show some wear and tear. They are not brand new !",113.0,1.0
78,2021 Panini Illusions NFL Football Blaster Box (36 Cards),$62.22,n/a,4.3 out of 5,4.0,0.0,2021 Panini Illusions NFL Football Blaster Box (36 Cards),8.0,0.0
79,2021 Panini Illusions NFL Football Blaster Box (36 Cards),$62.22,n/a,4.3 out of 5,4.0,0.0,2021 Panini Illusions NFL Football Blaster Box (36 Cards),8.0,0.0
80,,,,,,,,,
81,2021 Panini Illusions NFL Football Blaster Box (36 Cards),$62.22,n/a,4.3 out of 5,4.0,0.0,2021 Panini Illusions NFL Football Blaster Box (36 Cards),8.0,0.0
82,2021 Panini Prestige NFL Football BLASTER box (64 cards/bx) Look for Blaster Exclusive Diamond Parallel and Memorbilia Cards,$44.99,n/a,4.5 out of 5,4.0,0.0,"Panini presents the 2021 NFL Prestige blaster box! Each box contains 8 foil packs and each pack contains 8 NFL trading cards. Be on the lookout for blaster exclusive Diamond Parallels! Look for memorabilia cards featuring some of the biggest stars in the NFL! 
2021 NFL Trading Cards
8 Cards Per Pack
8 Packs Per Box
Blaster Exclusive Diamond Parallels
Officially Licensed by the National Football League
By Panini",63.0,1.0
83,2021 Panini Prestige NFL Football BLASTER box (64 cards/bx) Look for Blaster Exclusive Diamond Parallel and Memorbilia Cards,$44.99,n/a,4.5 out of 5,4.0,0.0,"Panini presents the 2021 NFL Prestige blaster box! Each box contains 8 foil packs and each pack contains 8 NFL trading cards. Be on the lookout for blaster exclusive Diamond Parallels! Look for memorabilia cards featuring some of the biggest stars in the NFL! 
2021 NFL Trading Cards
8 Cards Per Pack
8 Packs Per Box
Blaster Exclusive Diamond Parallels
Officially Licensed by the National Football League
By Panini",63.0,1.0
84,,,,,,,,,
85,2021 Panini Prestige NFL Football BLASTER box (64 cards/bx) Look for Blaster Exclusive Diamond Parallel and Memorbilia Cards,$44.99,n/a,4.5 out of 5,4.0,0.0,"Panini presents the 2021 NFL Prestige blaster box! Each box contains 8 foil packs and each pack contains 8 NFL trading cards. Be on the lookout for blaster exclusive Diamond Parallels! Look for memorabilia cards featuring some of the biggest stars in the NFL! 
2021 NFL Trading Cards
8 Cards Per Pack
8 Packs Per Box
Blaster Exclusive Diamond Parallels
Officially Licensed by the National Football League
By Panini",63.0,1.0
86,2021 Panini Prizm NFL Football BLASTER Box (6 pks/bx),$61.50,n/a,4.6 out of 5,1.0,0.0,Each sealed box contains 6 packs of 4 cards including 2 blaster exclusive Rookie Lazer Prizms and One Silver Prizm. *Hunt for extremely rare Red Prizm and Blue Prizm parallels! *Find jersey cards of the top 2021 rookies in Premier Jerseys and Rookie Gear.,43.0,1.0
